	GENE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO	PWY	Module	Module-Name	Module-Completeness	Metabolism	Metabolism-name	KO-name	EC	MAG	Condition
2153	metabat2.spades.15_15_24	27.1753334290356	-1.15765397304744	0.437627901171371	-2.64529288454601	0.0081620236346367	0.038672833145229	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2154	metabat2.spades.15_15_25	31.3674892451323	-1.20478606529763	0.439838349472607	-2.73915648042569	0.0061597048163208	0.0313998401358729	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2155	metabat2.spades.15_15_27	932.747458135753	0.916905113133345	0.292321050545226	3.13663730827173	0.0017089739288238	0.0122794805935142	K07335	transporters	No Module	-	-			['bmpA,', 'bmpB,', 'tmpC;', 'basic', 'membrane', 'protein', 'A', 'and', 'related', 'proteins\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2156	metabat2.spades.15_15_28	7.63318798486492	-2.30195311444786	1.00338047765665	-2.29419763061763	0.021779149354261	0.0803061793779267	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2157	metabat2.spades.15_15_29	5.17124869679843	-1.7413538254336	1.05712441717331	-1.64725532505424	0.0995055763710446	0.239456402335619	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2158	metabat2.spades.15_15_30	165.929335005209	0.893917132899676	0.377864048133426	2.3657109939817	0.017995485953999	0.0688205746619151	K02056	transporters	No Module	-	-			ABC.SS.A; simple sugar transport system ATP-binding protein	7.5.2.-	Caldanaerobacter_subterraneus_UNIPD13	AA
2159	metabat2.spades.15_15_31	32.5762583217429	1.38169066126806	0.449916260524085	3.07099516620847	0.0021334660478352	0.0147261193057899	K02057	transporters	No Module	-	-			['ABC.SS.P;', 'simple', 'sugar', 'transport', 'system', 'permease', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2160	metabat2.spades.15_15_32	37.4124887376944	0.462544805999855	0.400986534545962	1.15351705394196	0.248698221842602	0.449363746409938	K02057	transporters	No Module	-	-			['ABC.SS.P;', 'simple', 'sugar', 'transport', 'system', 'permease', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2161	metabat2.spades.15_15_38	39.6345537348748	-0.633818825768068	0.356521782863183	-1.77778429322872	0.0754392891198021	0.196541485117643	K03406		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2162	metabat2.spades.15_15_39	59.2423678492829	0.883178695881643	0.463662516914233	1.90478777917908	0.0568076630968778	0.158389838979472	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2163	metabat2.spades.15_15_40	41.9828356572581	0.731428730502992	0.379313603709416	1.92829554055046	0.0538183761912965	0.152496625403123	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2164	metabat2.spades.15_15_41	363.127836977491	1.39001257611819	0.328238996660163	4.23475757073838	2.28798402633216e-05	0.0003924239269406	K02803,K02804	transporters	No Module	-	-			nagEb; N-acetylglucosamine PTS system EIIB component	2.7.1.193	Caldanaerobacter_subterraneus_UNIPD13	AA
2165	metabat2.spades.15_15_42	6.20454276067323	1.70464566528863	0.875662634729775	1.94669225073726	0.0515716412230387	0.149498329998668	K02777,K20116,K20117,K20118	,transporters,carbohydrate,carbohydrate,carbohydrate	No Module	-	-	-,10,500,520	,-,Glycolysis  /  Gluconeogenesis  ,Starch  and  sucrose  metabolism  ,Amino  sugar  and  nucleotide  sugar  metabolism	crr; sugar PTS system EIIA component	2.7.1.-	Caldanaerobacter_subterraneus_UNIPD13	AA
2166	metabat2.spades.15_15_43	13.1906568204659	2.07046859382706	0.707609327626213	2.9260052305596	0.0034334516451932	0.0208649869795153	K03480	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['glcT;', 'transcriptional', 'antiterminator\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2167	metabat2.spades.15_15_44	552.312062593505	1.84618975189572	0.501962354410198	3.67794464201399	0.0002351209710519	0.0026093817571647	K02594	carbohydrate	No Module	-	-	620	Pyruvate  metabolism	nifV; homocitrate synthase NifV	2.3.3.14	Caldanaerobacter_subterraneus_UNIPD13	AA
2168	metabat2.spades.15_15_45	1865.1178537918	1.31771847893406	0.394987966002035	3.3360977861469	0.0008496327297703	0.0071083022998581	K01681	,energy,carbohydrate,carbohydrate	M00009,M00010,M00012,M00173,M00614,M00740	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate,Glyoxylate cycle,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Methylaspartate cycle	50.0,66.66666666666666,20.0,50.0,46.15384615384615,27.27272727272727	,720,20,630	,Carbon  fixation  pathways  in  prokaryotes  ,Citrate  cycle  (TCA  cycle)  ,Glyoxylate  and  dicarboxylate  metabolism	ACO acnA; aconitate hydratase	4.2.1.3	Caldanaerobacter_subterraneus_UNIPD13	AA
2169	metabat2.spades.15_15_46	48.4893552729652	0.884252422587091	0.404094361106212	2.18823252115283	0.0286526693335855	0.0979903978417485	K07442		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2170	metabat2.spades.15_15_49	236.796472485853	0.525559386656354	0.477758664467909	1.10005202572659	0.271309454705785	0.472495850349151	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2171	metabat2.spades.15_15_54	93.8771580559447	0.799896009608966	0.446319295500632	1.79220575420503	0.0731000132653541	0.191327664777759	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2172	metabat2.spades.15_15_6	31.1908479093304	0.632381951861992	0.396102366182461	1.59651142192544	0.110374657712647	0.257616726867455	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2173	metabat2.spades.15_15_8	9.9185619067738	1.62041457802148	0.700606034468181	2.31287556529757	0.0207294816141264	0.0770632945392153	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2174	metabat2.spades.15_15_9	74.3878449182289	-0.985034306759244	0.359723090427582	-2.73831269932767	0.0061755326238249	0.0313998401358729	K01990	transporters	No Module	-	-			['ABC-2.A;', 'ABC-2', 'type', 'transport', 'system', 'ATP-binding', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2175	metabat2.spades.15_16_10	57.8695668604298	-0.508392251136884	0.353350240188419	-1.43877714888715	0.150213672722319	0.320225586758951	K04485	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['radA,', 'sms;', 'DNA', 'repair', 'protein', 'RadA/Sms\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2176	metabat2.spades.15_16_12	423.05667345671	0.377484179740239	0.243459764200049	1.5504992415505	0.121021735400486	0.275370059242915	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2177	metabat2.spades.15_16_13	61.1154035413435	0.404867105854983	0.345030868285233	1.17342285305408	0.240626277227664	0.440127972119493	K00991		M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	87.5					Caldanaerobacter_subterraneus_UNIPD13	AA
2178	metabat2.spades.15_16_14	23.1905905757863	0.792510635065733	0.481009150809056	1.64759991308426	0.099434798289971	0.239456402335619	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2179	metabat2.spades.15_16_19	66.3312375770618	-0.356359155615939	0.322360217179009	-1.1054687787918	0.268956515600957	0.470699013614223	K00640	,aminoacids,energy	M00021	Cysteine biosynthesis, serine => cysteine	100	270920	,Cysteine  and  methionine  metabolism  ,Sulfur  metabolism	cysE; serine O-acetyltransferase	2.3.1.30	Caldanaerobacter_subterraneus_UNIPD13	AA
2180	metabat2.spades.15_16_2	2522.40281345675	-0.298971067556474	0.263419555708062	-1.13496155117584	0.256391428472187	0.458431636086862	K02355		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2181	metabat2.spades.15_16_26	30.8246331931102	2.17809236890128	0.608768008299719	3.5778693019442	0.0003464065821313	0.0034856200086456	K03073		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2182	metabat2.spades.15_16_27	177.066939159989	1.36557368218334	0.526927946682944	2.59157573778302	0.0095537509767637	0.0438736150332516	K02601		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2183	metabat2.spades.15_16_29	444.442687031358	0.597257511780293	0.467318874473229	1.27805133583259	0.201231326070497	0.388395330113901	K02863	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L1,', 'MRPL1,', 'rplA;', 'large', 'subunit', 'ribosomal', 'protein', 'L1\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2184	metabat2.spades.15_16_30	318.224442142522	0.908405214657698	0.633732634608242	1.43342028648919	0.151737764358676	0.320760316067267	K02864	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L10,', 'MRPL10,', 'rplJ;', 'large', 'subunit', 'ribosomal', 'protein', 'L10\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2185	metabat2.spades.15_16_31	380.41551459057	0.609534508294448	0.514459270223024	1.18480615196264	0.236094099661801	0.434689811955598	K02935	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L7,', 'MRPL12,', 'rplL;', 'large', 'subunit', 'ribosomal', 'protein', 'L7/L12\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2186	metabat2.spades.15_16_32	1401.6045974161	1.46172485524519	0.455955444736257	3.20585020339149	0.0013466407136369	0.0103348968666919	K03043	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	rpoB; DNA-directed RNA polymerase subunit beta	2.7.7.6	Caldanaerobacter_subterraneus_UNIPD13	AA
2187	metabat2.spades.15_16_33	1226.20714190762	0.606207660370363	0.378052962229203	1.60349930019285	0.108824463509345	0.25531459625405	K03046	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	"rpoC; DNA-directed RNA polymerase subunit ""beta"" "	2.7.7.6	Caldanaerobacter_subterraneus_UNIPD13	AA
2188	metabat2.spades.15_16_34	15.5557172038305	1.83871576894164	0.795682050018204	2.31086747388555	0.0208401761434426	0.0773478012930395	K07590	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L7A,', 'rplGB;', 'large', 'subunit', 'ribosomal', 'protein', 'L7A\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2189	metabat2.spades.15_16_35	31.3394790167626	1.62415120358069	0.576510421333719	2.81721048480498	0.0048442766992157	0.0270134050419322	K02950	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S12,', 'MRPS12,', 'rpsL;', 'small', 'subunit', 'ribosomal', 'protein', 'S12\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2190	metabat2.spades.15_16_36	41.4209497185256	1.42098065538338	0.578739493403089	2.45530272528623	0.0140765990874027	0.0590978644587808	K02992	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S7,', 'MRPS7,', 'rpsG;', 'small', 'subunit', 'ribosomal', 'protein', 'S7\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2191	metabat2.spades.15_16_37	192.537828017435	0.753507142663031	0.495198607669797	1.52162613341893	0.128102785561134	0.287153174762781	K02355		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2192	metabat2.spades.15_16_39	56.0833898430884	0.928326014151483	0.513385084924778	1.80824500245757	0.0705683773664126	0.186208399018133	K02946	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S10,', 'MRPS10,', 'rpsJ;', 'small', 'subunit', 'ribosomal', 'protein', 'S10\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2193	metabat2.spades.15_16_40	20.1476997487327	1.04222032993748	0.569547965817484	1.82990791379891	0.0672637098816856	0.179814769347751	K02906	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L3,', 'MRPL3,', 'rplC;', 'large', 'subunit', 'ribosomal', 'protein', 'L3\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2194	metabat2.spades.15_16_42	11.180229265178	0.748070005257588	0.662326844308076	1.1294574750916	0.258704898875749	0.4611873157911	K02892	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L23,', 'MRPL23,', 'rplW;', 'large', 'subunit', 'ribosomal', 'protein', 'L23\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2195	metabat2.spades.15_16_45	15.2324260149946	1.31095479897919	0.716970810584541	1.8284632785962	0.067480051990638	0.180159006729722	K02890	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L22,', 'MRPL22,', 'rplV;', 'large', 'subunit', 'ribosomal', 'protein', 'L22\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2196	metabat2.spades.15_16_49	10.5253074083482	1.25300434259588	0.720464647274767	1.73916145273124	0.0820063677216245	0.206596034005745	K02961	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S17,', 'MRPS17,', 'rpsQ;', 'small', 'subunit', 'ribosomal', 'protein', 'S17\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2197	metabat2.spades.15_16_5	546.967142382004	1.37045867023584	0.291060823214587	4.70849582262555	2.49551479245839e-06	6.89005547576316e-05	K03708	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['ctsR;', 'transcriptional', 'regulator', 'of', 'stress', 'and', 'heat', 'shock', 'response\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2198	metabat2.spades.15_16_55	6.55996568787103	1.55368681546815	0.810976814993425	1.91582149667343	0.0553878205366011	0.155580677040775	K02933	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-L6,', 'MRPL6,', 'rplF;', 'large', 'subunit', 'ribosomal', 'protein', 'L6\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2199	metabat2.spades.15_16_6	190.228860573906	1.2404059286485	0.331459618806389	3.74225353035552	0.0001823773763053	0.0021348189340994	K19411	genetic_information_processing	No Module	-	-	99975	Protein  processing\n	['mcsA;', 'protein', 'arginine', 'kinase', 'activator\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2200	metabat2.spades.15_16_7	1225.70332174365	0.69222522353974	0.358393838852614	1.93146518856428	0.053425550295237	0.151763420161125	K19405	noPWY	No Module	-	-	99980	Enzymes  with  EC  numbers\n	mcsB; protein arginine kinase	2.7.14.1	Caldanaerobacter_subterraneus_UNIPD13	AA
2201	metabat2.spades.15_16_72	68.0120672419099	-0.643756656371804	0.384446302398545	-1.674503441327	0.0940316986413654	0.229157982480141	K16783,K16785	transporters	No Module	-	-			['bioN;', 'biotin', 'transport', 'system', 'permease', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2202	metabat2.spades.15_16_73	95.0986054150105	-0.615232740449924	0.369968500674104	-1.66293276138086	0.0963258955677286	0.233242596326564	K06173		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2203	metabat2.spades.15_16_8	5857.74234584651	0.59756484795232	0.291684086230875	2.04867140910572	0.0404942567538864	0.126279610593387	K03696		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2204	metabat2.spades.15_17_1	2896.85542499562	-1.88312727061399	0.419278575574668	-4.49135104991462	7.07727878474804e-06	0.0001553208192379	K05820	transporters	No Module	-	-			['hcaT;', 'MFS', 'transporter,', 'PPP', 'family,', '3-phenylpropionic', 'acid', 'transporter\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
2205	metabat2.spades.15_17_14	21.5534328663451	-1.2002840870875	0.617255463097282	-1.94454996163935	0.0518291666971565	0.149694048395385	K03408		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2206	metabat2.spades.15_17_15	177.266209769652	0.316441007257006	0.273552804400972	1.1567821720927	0.247361367390301	0.448379612307159	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2207	metabat2.spades.15_17_16	51.6384328969902	0.964255273123708	0.357384043378097	2.69809268485881	0.0069738021278131	0.0345485514603258	K01738	,aminoacids,energy	M00021	Cysteine biosynthesis, serine => cysteine	100	270920	,Cysteine  and  methionine  metabolism  ,Sulfur  metabolism	cysK; cysteine synthase	2.5.1.47	Caldanaerobacter_subterraneus_UNIPD13	AA
2208	metabat2.spades.15_17_2	5794.95458428886	-1.14636515440718	0.360810312966633	-3.1771961975854	0.0014870639848145	0.0111112635697037	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2209	metabat2.spades.15_17_20	38.4723793461209	0.81132978000087	0.447430337493804	1.81330972000106	0.0697840649699277	0.184569069032612	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2210	metabat2.spades.15_17_21	1852.39441119745	-0.817605552301652	0.39342909175275	-2.07815225015306	0.0376953384662418	0.120369881928874	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2211	metabat2.spades.15_17_22	5.16719959377701	-2.41567153607796	0.869579893841093	-2.77797538005104	0.0054698762570503	0.029697361740916	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2212	metabat2.spades.15_17_23	138.909792151011	-0.506207365973407	0.32271888782901	-1.5685706200178	0.116748022757538	0.269436823163166	K03665		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2213	metabat2.spades.15_17_24	1681.94637188801	-1.56573369473851	0.471752800947907	-3.31897063799607	0.0009034992900012	0.0074382632456829	K06381		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2214	metabat2.spades.15_17_25	627.408728562831	0.796048673754376	0.348425398704268	2.28470334457459	0.0223302283892607	0.0816730808938387	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2215	metabat2.spades.15_17_26	585.972130840168	-0.315783704633282	0.2694430977254	-1.17198661720817	0.24120242919376	0.440388951366672	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2216	metabat2.spades.15_17_28	42.2087872183475	0.599286674923983	0.442423460680716	1.35455446689449	0.17555954886074	0.35174054745196	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2217	metabat2.spades.15_17_30	799.099106233296	-0.562695261255025	0.34873117917729	-1.6135501923932	0.106625027857079	0.251457357362945	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2218	metabat2.spades.15_17_32	124.08340580218	-0.379937890925274	0.359917870308834	-1.05562385829651	0.29114009634378	0.49410882917715	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2219	metabat2.spades.15_17_37	11.1887128923174	1.09621373143673	0.697015032105815	1.57272609763503	0.115782254197187	0.267753854445793	K03650		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2220	metabat2.spades.15_17_38	29.4914014201083	-1.20323358033109	0.408716038475554	-2.94393531709438	0.0032406772101631	0.0198831794141173	K03650		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2221	metabat2.spades.15_17_39	60.8928339670883	-1.15653182646543	0.399769405085434	-2.89299734235106	0.0038158452589322	0.0226153760895879	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2222	metabat2.spades.15_17_40	36.8531086533559	-0.699467411034572	0.360179441305615	-1.94199704596984	0.0521374579094595	0.150068771995359	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
2223	metabat2.spades.15_17_41	7.24599965887689	-0.875504888725742	0.775837493296817	-1.12846426769787	0.259123899257924	0.46120794647794	K07450	genetic_information_processing	No Module	-	-	99976	Replication  and  repair\n	['K07450;', 'putative', 'resolvase\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
